,,,Shipping Country,Values,,,,,,,,,,,,,,,,,,,,
,Bank Transfer Total,,,,1,$229.17,,,,,,,,,,,,,,,,,1,$229.17
CUST1460 Total,,,,,1,$229.17,,,,,,,,,,,,,,,,,1,$229.17
CUST1473,Credit Card,Affiliate,,,,,,,,,,,,,,,,,,,1,$374.10,1,$374.10
,Credit Card Total,,,,,,,,,,,,,,,,,,,,1,$374.10,1,$374.10
CUST1473 Total,,,,,,,,,,,,,,,,,,,,,1,$374.10,1,$374.10
CUST1475,Cash on Delivery,Email Campaign,,,,,,,,,,,,,,,1,$207.55,,,,,1,$207.55
,Cash on Delivery Total,,,,,,,,,,,,,,,,1,$207.55,,,,,1,$207.55
CUST1475 Total,,,,,,,,,,,,,,,,,1,$207.55,,,,,1,$207.55
CUST1487,Credit Card,Paid Social,,,,,,,,,1,$27.99,,,,,,,,,,,1,$27.99
,Credit Card Total,,,,,,,,,,1,$27.99,,,,,,,,,,,1,$27.99
CUST1487 Total,,,,,,,,,,,1,$27.99,,,,,,,,,,,1,$27.99
CUST1497,Credit Card,Paid Search,,,,,,,,,1,$180.00,,,,,,,,,,,1,$180.00
,Credit Card Total,,,,,,,,,,1,$180.00,,,,,,,,,,,1,$180.00
CUST1497 Total,,,,,,,,,,,1,$180.00,,,,,,,,,,,1,$180.00
CUST1510,Apple Pay,Referral,,,,,,,,,,,1,$521.96,,,,,,,,,1,$521.96
,Apple Pay Total,,,,,,,,,,,,1,$521.96,,,,,,,,,1,$521.96
CUST1510 Total,,,,,,,,,,,,,1,$521.96,,,,,,,,,1,$521.96
CUST1513,Cash on Delivery,Direct,,,,,,,,,,,,,,,,,1,"$1,704.30",,,1,"$1,704.30"
,Cash on Delivery Total,,,,,,,,,,,,,,,,,,1,"$1,704.30",,,1,"$1,704.30"
CUST1513 Total,,,,,,,,,,,,,,,,,,,1,"$1,704.30",,,1,"$1,704.30"
CUST1519,Debit Card,Referral,,,,,,,,,,,,,,,1,"$4,056.10",,,,,1,"$4,056.10"
,Debit Card Total,,,,,,,,,,,,,,,,1,"$4,056.10",,,,,1,"$4,056.10"
CUST1519 Total,,,,,,,,,,,,,,,,,1,"$4,056.10",,,,,1,"$4,056.10"
CUST1520,Cash on Delivery,Referral,,,,,,,,,,,1,$46.04,,,,,,,,,1,$46.04
,Cash on Delivery Total,,,,,,,,,,,,1,$46.04,,,,,,,,,1,$46.04
CUST1520 Total,,,,,,,,,,,,,1,$46.04,,,,,,,,,1,$46.04
CUST1546,Cash on Delivery,Paid Social,,,,,,,,,,,,,1,$586.98,,,,,,,1,$586.98
,Cash on Delivery Total,,,,,,,,,,,,,,1,$586.98,,,,,,,1,$586.98
CUST1546 Total,,,,,,,,,,,,,,,1,$586.98,,,,,,,1,$586.98
CUST1551,Apple Pay,Email Campaign,,,1,$91.50,,,,,,,,,,,,,,,,,1,$91.50
,Apple Pay Total,,,,1,$91.50,,,,,,,,,,,,,,,,,1,$91.50
CUST1551 Total,,,,,1,$91.50,,,,,,,,,,,,,,,,,1,$91.50
CUST1564,Apple Pay,Affiliate,,,,,,,,,,,,,,,,,1,$18.44,,,1,$18.44
,Apple Pay Total,,,,,,,,,,,,,,,,,,1,$18.44,,,1,$18.44
CUST1564 Total,,,,,,,,,,,,,,,,,,,1,$18.44,,,1,$18.44
CUST1574,Debit Card,Organic Search,,,,,,,,,,,,,1,$150.96,,,,,,,1,$150.96
,Debit Card Total,,,,,,,,,,,,,,1,$150.96,,,,,,,1,$150.96
CUST1574 Total,,,,,,,,,,,,,,,1,$150.96,,,,,,,1,$150.96
CUST1575,PayPal,Paid Search,,,,,,,1,$127.20,,,,,,,,,,,,,1,$127.20
,PayPal Total,,,,,,,,1,$127.20,,,,,,,,,,,,,1,$127.20
CUST1575 Total,,,,,,,,,1,$127.20,,,,,,,,,,,,,1,$127.20
CUST1578,Cash on Delivery,Paid Social,1,$84.78,,,,,,,,,,,,,,,,,,,1,$84.78
,Cash on Delivery Total,,1,$84.78,,,,,,,,,,,,,,,,,,,1,$84.78
CUST1578 Total,,,1,$84.78,,,,,,,,,,,,,,,,,,,1,$84.78
CUST1579,PayPal,Direct,,,,,,,,,,,,,,,,,1,$157.86,,,1,$157.86
,PayPal Total,,,,,,,,,,,,,,,,,,1,$157.86,,,1,$157.86
CUST1579 Total,,,,,,,,,,,,,,,,,,,1,$157.86,,,1,$157.86
CUST1583,PayPal,Referral,,,,,1,$182.72,,,,,,,,,,,,,,,1,$182.72
,PayPal Total,,,,,,1,$182.72,,,,,,,,,,,,,,,1,$182.72
CUST1583 Total,,,,,,,1,$182.72,,,,,,,,,,,,,,,1,$182.72
CUST1589,PayPal,Paid Search,,,,,,,1,$7.02,,,,,,,,,,,,,1,$7.02
,PayPal Total,,,,,,,,1,$7.02,,,,,,,,,,,,,1,$7.02
CUST1589 Total,,,,,,,,,1,$7.02,,,,,,,,,,,,,1,$7.02
CUST1590,PayPal,Paid Social,,,,,,,,,,,,,,,,,1,"$1,122.45",,,1,"$1,122.45"
,PayPal Total,,,,,,,,,,,,,,,,,,1,"$1,122.45",,,1,"$1,122.45"
CUST1590 Total,,,,,,,,,,,,,,,,,,,1,"$1,122.45",,,1,"$1,122.45"
CUST1596,PayPal,Paid Search,1,$183.32,,,,,,,,,,,,,,,,,,,1,$183.32
,PayPal Total,,1,$183.32,,,,,,,,,,,,,,,,,,,1,$183.32
CUST1596 Total,,,1,$183.32,,,,,,,,,,,,,,,,,,,1,$183.32
CUST1599,Bank Transfer,Referral,,,,,,,,,1,$101.20,,,,,,,,,,,1,$101.20
,Bank Transfer Total,,,,,,,,,,1,$101.20,,,,,,,,,,,1,$101.20
CUST1599 Total,,,,,,,,,,,1,$101.20,,,,,,,,,,,1,$101.20
CUST1606,PayPal,Paid Social,,,1,$39.07,,,,,,,,,,,,,,,,,1,$39.07
,PayPal Total,,,,1,$39.07,,,,,,,,,,,,,,,,,1,$39.07
CUST1606 Total,,,,,1,$39.07,,,,,,,,,,,,,,,,,1,$39.07
CUST1609,Cash on Delivery,Affiliate,,,,,,,,,1,$549.40,,,,,,,,,,,1,$549.40
,Cash on Delivery Total,,,,,,,,,,1,$549.40,,,,,,,,,,,1,$549.40
CUST1609 Total,,,,,,,,,,,1,$549.40,,,,,,,,,,,1,$549.40
CUST1616,Bank Transfer,Paid Social,,,,,,,1,$395.16,,,,,,,,,,,,,1,$395.16
,Bank Transfer Total,,,,,,,,1,$395.16,,,,,,,,,,,,,1,$395.16
CUST1616 Total,,,,,,,,,1,$395.16,,,,,,,,,,,,,1,$395.16
CUST1620,PayPal,Direct,,,,,,,,,,,,,,,,,1,$240.00,,,1,$240.00
,PayPal Total,,,,,,,,,,,,,,,,,,1,$240.00,,,1,$240.00
CUST1620 Total,,,,,,,,,,,,,,,,,,,1,$240.00,,,1,$240.00
CUST1621,Cash on Delivery,Affiliate,,,,,,,,,,,1,$503.76,,,,,,,,,1,$503.76
,Cash on Delivery Total,,,,,,,,,,,,1,$503.76,,,,,,,,,1,$503.76
CUST1621 Total,,,,,,,,,,,,,1,$503.76,,,,,,,,,1,$503.76
CUST1624,Cash on Delivery,Affiliate,,,,,,,,,1,$403.12,,,,,,,,,,,1,$403.12
,Cash on Delivery Total,,,,,,,,,,1,$403.12,,,,,,,,,,,1,$403.12
CUST1624 Total,,,,,,,,,,,1,$403.12,,,,,,,,,,,1,$403.12
CUST1632,Debit Card,Referral,,,,,,,,,,,,,,,,,1,$175.95,,,1,$175.95
,Debit Card Total,,,,,,,,,,,,,,,,,,1,$175.95,,,1,$175.95
CUST1632 Total,,,,,,,,,,,,,,,,,,,1,$175.95,,,1,$175.95
CUST1633,Cash on Delivery,Paid Search,,,,,,,,,,,1,$64.89,,,,,,,,,1,$64.89
,Cash on Delivery Total,,,,,,,,,,,,1,$64.89,,,,,,,,,1,$64.89
CUST1633 Total,,,,,,,,,,,,,1,$64.89,,,,,,,,,1,$64.89
CUST1642,Apple Pay,Paid Search,,,,,,,,,1,$748.44,,,,,,,,,,,1,$748.44
,Apple Pay Total,,,,,,,,,,1,$748.44,,,,,,,,,,,1,$748.44
,Cash on Delivery,Paid Search,,,,,,,,,,,,,,,1,$327.36,,,,,1,$327.36
,Cash on Delivery Total,,,,,,,,,,,,,,,,1,$327.36,,,,,1,$327.36
CUST1642 Total,,,,,,,,,,,1,$748.44,,,,,1,$327.36,,,,,2,"$1,075.80"
CUST1644,Apple Pay,Paid Social,,,,,,,1,$264.24,,,,,,,,,,,,,1,$264.24
,Apple Pay Total,,,,,,,,1,$264.24,,,,,,,,,,,,,1,$264.24
CUST1644 Total,,,,,,,,,1,$264.24,,,,,,,,,,,,,1,$264.24
CUST1648,Cash on Delivery,Paid Social,,,,,,,,,1,$17.48,,,,,,,,,,,1,$17.48
,Cash on Delivery Total,,,,,,,,,,1,$17.48,,,,,,,,,,,1,$17.48
CUST1648 Total,,,,,,,,,,,1,$17.48,,,,,,,,,,,1,$17.48
CUST1653,Credit Card,Direct,,,,,,,,,,,,,,,1,$424.40,,,,,1,$424.40
,Credit Card Total,,,,,,,,,,,,,,,,1,$424.40,,,,,1,$424.40
,PayPal,Referral,,,1,$664.10,,,,,,,,,,,,,,,,,1,$664.10
,PayPal Total,,,,1,$664.10,,,,,,,,,,,,,,,,,1,$664.10
CUST1653 Total,,,,,1,$664.10,,,,,,,,,,,1,$424.40,,,,,2,"$1,088.50"
CUST1654,Debit Card,Affiliate,,,,,1,"$1,805.56",,,,,,,,,,,,,,,1,"$1,805.56"
,Debit Card Total,,,,,,1,"$1,805.56",,,,,,,,,,,,,,,1,"$1,805.56"
CUST1654 Total,,,,,,,1,"$1,805.56",,,,,,,,,,,,,,,1,"$1,805.56"
CUST1656,Cash on Delivery,Paid Search,,,,,,,,,,,,,1,$27.18,,,,,,,1,$27.18
,Cash on Delivery Total,,,,,,,,,,,,,,1,$27.18,,,,,,,1,$27.18
CUST1656 Total,,,,,,,,,,,,,,,1,$27.18,,,,,,,1,$27.18
CUST1662,Cash on Delivery,Email Campaign,,,,,,,1,$297.55,,,,,,,,,,,,,1,$297.55
,Cash on Delivery Total,,,,,,,,1,$297.55,,,,,,,,,,,,,1,$297.55
CUST1662 Total,,,,,,,,,1,$297.55,,,,,,,,,,,,,1,$297.55
CUST1671,Credit Card,Direct,,,,,,,,,1,$134.64,,,,,,,,,,,1,$134.64
,Credit Card Total,,,,,,,,,,1,$134.64,,,,,,,,,,,1,$134.64
CUST1671 Total,,,,,,,,,,,1,$134.64,,,,,,,,,,,1,$134.64
CUST1674,Cash on Delivery,Direct,,,,,,,,,,,,,,,,,,,1,$74.10,1,$74.10
,Cash on Delivery Total,,,,,,,,,,,,,,,,,,,,1,$74.10,1,$74.10
CUST1674 Total,,,,,,,,,,,,,,,,,,,,,1,$74.10,1,$74.10
CUST1676,Credit Card,Organic Search,,,,,1,$555.75,,,,,,,,,,,,,,,1,$555.75
,Credit Card Total,,,,,,1,$555.75,,,,,,,,,,,,,,,1,$555.75
CUST1676 Total,,,,,,,1,$555.75,,,,,,,,,,,,,,,1,$555.75
CUST1681,Apple Pay,Organic Search,,,,,,,,,,,,,,,,,1,$258.84,,,1,$258.84
,Apple Pay Total,,,,,,,,,,,,,,,,,,1,$258.84,,,1,$258.84
CUST1681 Total,,,,,,,,,,,,,,,,,,,1,$258.84,,,1,$258.84
CUST1684,Credit Card,Organic Search,,,,,,,1,$411.60,,,,,,,,,,,,,1,$411.60
,Credit Card Total,,,,,,,,1,$411.60,,,,,,,,,,,,,1,$411.60
,Debit Card,Direct,,,,,,,,,,,,,,,1,$356.44,,,,,1,$356.44
,Debit Card Total,,,,,,,,,,,,,,,,1,$356.44,,,,,1,$356.44
CUST1684 Total,,,,,,,,,1,$411.60,,,,,,,1,$356.44,,,,,2,$768.04
CUST1687,Apple Pay,Paid Social,,,,,,,,,,,,,,,,,1,$112.60,,,1,$112.60
,Apple Pay Total,,,,,,,,,,,,,,,,,,1,$112.60,,,1,$112.60
CUST1687 Total,,,,,,,,,,,,,,,,,,,1,$112.60,,,1,$112.60
CUST1688,Apple Pay,Affiliate,,,,,,,,,,,,,1,"$1,855.16",,,,,,,1,"$1,855.16"
,Apple Pay Total,,,,,,,,,,,,,,1,"$1,855.16",,,,,,,1,"$1,855.16"
CUST1688 Total,,,,,,,,,,,,,,,1,"$1,855.16",,,,,,,1,"$1,855.16"
CUST1691,Debit Card,Email Campaign,,,,,,,,,,,,,,,,,1,$288.24,,,1,$288.24
,Debit Card Total,,,,,,,,,,,,,,,,,,1,$288.24,,,1,$288.24
CUST1691 Total,,,,,,,,,,,,,,,,,,,1,$288.24,,,1,$288.24
CUST1694,Credit Card,Referral,,,,,,,,,,,1,$97.68,,,,,,,,,1,$97.68
,Credit Card Total,,,,,,,,,,,,1,$97.68,,,,,,,,,1,$97.68
CUST1694 Total,,,,,,,,,,,,,1,$97.68,,,,,,,,,1,$97.68
CUST1696,Apple Pay,Email Campaign,,,,,,,,,,,,,1,$334.70,,,,,,,1,$334.70
,Apple Pay Total,,,,,,,,,,,,,,1,$334.70,,,,,,,1,$334.70
CUST1696 Total,,,,,,,,,,,,,,,1,$334.70,,,,,,,1,$334.70
CUST1704,Debit Card,Referral,,,,,,,,,,,,,1,$240.18,,,,,,,1,$240.18
,Debit Card Total,,,,,,,,,,,,,,1,$240.18,,,,,,,1,$240.18
CUST1704 Total,,,,,,,,,,,,,,,1,$240.18,,,,,,,1,$240.18
CUST1705,PayPal,Affiliate,,,,,,,,,1,$37.78,,,,,,,,,,,1,$37.78
,PayPal Total,,,,,,,,,,1,$37.78,,,,,,,,,,,1,$37.78
CUST1705 Total,,,,,,,,,,,1,$37.78,,,,,,,,,,,1,$37.78
CUST1714,Credit Card,Affiliate,1,$136.64,,,,,,,,,,,,,,,,,,,1,$136.64
,Credit Card Total,,1,$136.64,,,,,,,,,,,,,,,,,,,1,$136.64
CUST1714 Total,,,1,$136.64,,,,,,,,,,,,,,,,,,,1,$136.64
CUST1719,Debit Card,Affiliate,,,,,,,,,,,,,,,1,$38.08,,,,,1,$38.08
,Debit Card Total,,,,,,,,,,,,,,,,1,$38.08,,,,,1,$38.08
CUST1719 Total,,,,,,,,,,,,,,,,,1,$38.08,,,,,1,$38.08
CUST1740,Apple Pay,Organic Search,,,,,,,,,,,1,$64.36,,,,,,,,,1,$64.36
,Apple Pay Total,,,,,,,,,,,,1,$64.36,,,,,,,,,1,$64.36
CUST1740 Total,,,,,,,,,,,,,1,$64.36,,,,,,,,,1,$64.36
CUST1744,Bank Transfer,Email Campaign,,,,,,,1,$325.40,,,,,,,,,,,,,1,$325.40
,Bank Transfer Total,,,,,,,,1,$325.40,,,,,,,,,,,,,1,$325.40
CUST1744 Total,,,,,,,,,1,$325.40,,,,,,,,,,,,,1,$325.40
CUST1746,Credit Card,Direct,,,,,,,1,$379.50,,,,,,,,,,,,,1,$379.50
,Credit Card Total,,,,,,,,1,$379.50,,,,,,,,,,,,,1,$379.50
CUST1746 Total,,,,,,,,,1,$379.50,,,,,,,,,,,,,1,$379.50
CUST1747,Credit Card,Email Campaign,,,,,,,,,,,,,1,$585.48,,,,,,,1,$585.48
,Credit Card Total,,,,,,,,,,,,,,1,$585.48,,,,,,,1,$585.48
CUST1747 Total,,,,,,,,,,,,,,,1,$585.48,,,,,,,1,$585.48
CUST1754,Debit Card,Paid Social,,,,,,,,,1,$587.10,,,,,,,,,,,1,$587.10
,Debit Card Total,,,,,,,,,,1,$587.10,,,,,,,,,,,1,$587.10
CUST1754 Total,,,,,,,,,,,1,$587.10,,,,,,,,,,,1,$587.10
CUST1758,Credit Card,Paid Social,,,,,,,,,,,,,,,,,1,$94.72,,,1,$94.72
,Credit Card Total,,,,,,,,,,,,,,,,,,1,$94.72,,,1,$94.72
CUST1758 Total,,,,,,,,,,,,,,,,,,,1,$94.72,,,1,$94.72
CUST1772,Apple Pay,Referral,,,,,,,1,"$2,475.18",,,,,,,,,,,,,1,"$2,475.18"
,Apple Pay Total,,,,,,,,1,"$2,475.18",,,,,,,,,,,,,1,"$2,475.18"
CUST1772 Total,,,,,,,,,1,"$2,475.18",,,,,,,,,,,,,1,"$2,475.18"
CUST1773,Cash on Delivery,Email Campaign,,,,,,,,,,,,,,,,,,,1,"$1,552.38",1,"$1,552.38"
,Cash on Delivery Total,,,,,,,,,,,,,,,,,,,,1,"$1,552.38",1,"$1,552.38"
CUST1773 Total,,,,,,,,,,,,,,,,,,,,,1,"$1,552.38",1,"$1,552.38"
CUST1778,PayPal,Email Campaign,,,,,,,,,,,1,$588.70,,,,,,,,,1,$588.70
,,Organic Search,,,,,,,,,,,,,,,,,,,1,$449.40,1,$449.40
,PayPal Total,,,,,,,,,,,,1,$588.70,,,,,,,1,$449.40,2,"$1,038.10"
CUST1778 Total,,,,,,,,,,,,,1,$588.70,,,,,,,1,$449.40,2,"$1,038.10"
CUST1782,Apple Pay,Email Campaign,,,1,$283.72,,,,,,,,,,,,,,,,,1,$283.72
,Apple Pay Total,,,,1,$283.72,,,,,,,,,,,,,,,,,1,$283.72
CUST1782 Total,,,,,1,$283.72,,,,,,,,,,,,,,,,,1,$283.72
CUST1808,Credit Card,Affiliate,,,,,1,$16.89,,,,,,,,,,,,,,,1,$16.89
,Credit Card Total,,,,,,1,$16.89,,,,,,,,,,,,,,,1,$16.89
CUST1808 Total,,,,,,,1,$16.89,,,,,,,,,,,,,,,1,$16.89
CUST1810,Cash on Delivery,Email Campaign,,,,,,,,,,,1,$273.60,,,,,,,,,1,$273.60
,,Organic Search,,,,,,,,,,,,,1,"$1,647.84",,,,,,,1,"$1,647.84"
,Cash on Delivery Total,,,,,,,,,,,,1,$273.60,1,"$1,647.84",,,,,,,2,"$1,921.44"
CUST1810 Total,,,,,,,,,,,,,1,$273.60,1,"$1,647.84",,,,,,,2,"$1,921.44"
CUST1811,Apple Pay,Affiliate,,,,,,,,,,,,,,,1,$432.65,,,,,1,$432.65
,Apple Pay Total,,,,,,,,,,,,,,,,1,$432.65,,,,,1,$432.65
CUST1811 Total,,,,,,,,,,,,,,,,,1,$432.65,,,,,1,$432.65
CUST1814,Apple Pay,Email Campaign,1,$14.02,,,,,,,,,,,,,,,,,,,1,$14.02
,Apple Pay Total,,1,$14.02,,,,,,,,,,,,,,,,,,,1,$14.02
CUST1814 Total,,,1,$14.02,,,,,,,,,,,,,,,,,,,1,$14.02
CUST1816,Cash on Delivery,Direct,,,,,,,,,1,$80.95,,,,,,,,,,,1,$80.95
,Cash on Delivery Total,,,,,,,,,,1,$80.95,,,,,,,,,,,1,$80.95
CUST1816 Total,,,,,,,,,,,1,$80.95,,,,,,,,,,,1,$80.95
CUST1828,Apple Pay,Paid Search,,,1,$181.35,,,,,,,,,,,,,,,,,1,$181.35
,Apple Pay Total,,,,1,$181.35,,,,,,,,,,,,,,,,,1,$181.35
CUST1828 Total,,,,,1,$181.35,,,,,,,,,,,,,,,,,1,$181.35
CUST1840,Bank Transfer,Paid Search,,,1,"$1,102.75",,,,,,,,,,,,,,,,,1,"$1,102.75"
,Bank Transfer Total,,,,1,"$1,102.75",,,,,,,,,,,,,,,,,1,"$1,102.75"
CUST1840 Total,,,,,1,"$1,102.75",,,,,,,,,,,,,,,,,1,"$1,102.75"
CUST1851,Credit Card,Affiliate,,,,,,,,,,,,,,,,,1,$49.60,,,1,$49.60
,Credit Card Total,,,,,,,,,,,,,,,,,,1,$49.60,,,1,$49.60
CUST1851 Total,,,,,,,,,,,,,,,,,,,1,$49.60,,,1,$49.60
CUST1852,Debit Card,Direct,,,,,,,,,,,1,$169.80,,,,,,,,,1,$169.80
,Debit Card Total,,,,,,,,,,,,1,$169.80,,,,,,,,,1,$169.80
CUST1852 Total,,,,,,,,,,,,,1,$169.80,,,,,,,,,1,$169.80
CUST1855,Apple Pay,Organic Search,,,1,$139.50,,,,,,,,,,,,,,,,,1,$139.50
,Apple Pay Total,,,,1,$139.50,,,,,,,,,,,,,,,,,1,$139.50
CUST1855 Total,,,,,1,$139.50,,,,,,,,,,,,,,,,,1,$139.50
CUST1856,Debit Card,Referral,,,,,,,1,$280.12,,,,,,,,,,,,,1,$280.12
,Debit Card Total,,,,,,,,1,$280.12,,,,,,,,,,,,,1,$280.12
CUST1856 Total,,,,,,,,,1,$280.12,,,,,,,,,,,,,1,$280.12
CUST1863,Apple Pay,Organic Search,,,,,,,,,1,$224.55,,,,,,,,,,,1,$224.55
,Apple Pay Total,,,,,,,,,,1,$224.55,,,,,,,,,,,1,$224.55
CUST1863 Total,,,,,,,,,,,1,$224.55,,,,,,,,,,,1,$224.55
CUST1872,Cash on Delivery,Email Campaign,,,,,1,$733.40,,,,,,,,,,,,,,,1,$733.40
,Cash on Delivery Total,,,,,,1,$733.40,,,,,,,,,,,,,,,1,$733.40
CUST1872 Total,,,,,,,1,$733.40,,,,,,,,,,,,,,,1,$733.40
CUST1880,PayPal,Paid Search,,,,,,,,,,,,,,,,,1,$581.65,,,1,$581.65
,PayPal Total,,,,,,,,,,,,,,,,,,1,$581.65,,,1,$581.65
CUST1880 Total,,,,,,,,,,,,,,,,,,,1,$581.65,,,1,$581.65
CUST1881,PayPal,Organic Search,1,$535.15,,,,,,,,,,,,,,,,,,,1,$535.15
,PayPal Total,,1,$535.15,,,,,,,,,,,,,,,,,,,1,$535.15
CUST1881 Total,,,1,$535.15,,,,,,,,,,,,,,,,,,,1,$535.15
CUST1885,Apple Pay,Paid Search,,,,,,,,,1,$239.33,,,,,,,,,,,1,$239.33
,Apple Pay Total,,,,,,,,,,1,$239.33,,,,,,,,,,,1,$239.33
CUST1885 Total,,,,,,,,,,,1,$239.33,,,,,,,,,,,1,$239.33
CUST1895,Debit Card,Referral,,,,,1,$743.58,,,,,,,,,,,,,,,1,$743.58
,Debit Card Total,,,,,,1,$743.58,,,,,,,,,,,,,,,1,$743.58
CUST1895 Total,,,,,,,1,$743.58,,,,,,,,,,,,,,,1,$743.58
CUST1911,Bank Transfer,Referral,,,,,,,,,,,,,,,,,1,$54.21,,,1,$54.21
,Bank Transfer Total,,,,,,,,,,,,,,,,,,1,$54.21,,,1,$54.21
CUST1911 Total,,,,,,,,,,,,,,,,,,,1,$54.21,,,1,$54.21
CUST1920,Credit Card,Email Campaign,,,1,$413.02,,,,,,,,,,,,,,,,,1,$413.02
,Credit Card Total,,,,1,$413.02,,,,,,,,,,,,,,,,,1,$413.02
CUST1920 Total,,,,,1,$413.02,,,,,,,,,,,,,,,,,1,$413.02
CUST1923,Debit Card,Paid Search,,,,,,,,,,,,,,,,,1,$22.26,,,1,$22.26
,Debit Card Total,,,,,,,,,,,,,,,,,,1,$22.26,,,1,$22.26
CUST1923 Total,,,,,,,,,,,,,,,,,,,1,$22.26,,,1,$22.26
CUST1927,Debit Card,Organic Search,,,,,,,,,,,1,$204.60,,,,,,,,,1,$204.60
,Debit Card Total,,,,,,,,,,,,1,$204.60,,,,,,,,,1,$204.60
CUST1927 Total,,,,,,,,,,,,,1,$204.60,,,,,,,,,1,$204.60
CUST1934,Bank Transfer,Paid Social,,,,,,,,,,,1,"$1,270.40",,,,,,,,,1,"$1,270.40"
,Bank Transfer Total,,,,,,,,,,,,1,"$1,270.40",,,,,,,,,1,"$1,270.40"
,PayPal,Email Campaign,,,1,$649.38,,,,,,,,,,,,,,,,,1,$649.38
,PayPal Total,,,,1,$649.38,,,,,,,,,,,,,,,,,1,$649.38
CUST1934 Total,,,,,1,$649.38,,,,,,,1,"$1,270.40",,,,,,,,,2,"$1,919.78"
CUST1935,Debit Card,Organic Search,,,1,$712.20,,,,,,,,,,,,,,,,,1,$712.20
,Debit Card Total,,,,1,$712.20,,,,,,,,,,,,,,,,,1,$712.20
CUST1935 Total,,,,,1,$712.20,,,,,,,,,,,,,,,,,1,$712.20
CUST1939,Cash on Delivery,Organic Search,,,,,,,,,,,,,,,1,$161.34,,,,,1,$161.34
,Cash on Delivery Total,,,,,,,,,,,,,,,,1,$161.34,,,,,1,$161.34
CUST1939 Total,,,,,,,,,,,,,,,,,1,$161.34,,,,,1,$161.34
CUST1965,Apple Pay,Paid Social,,,1,$54.04,,,,,,,,,,,,,,,,,1,$54.04
,Apple Pay Total,,,,1,$54.04,,,,,,,,,,,,,,,,,1,$54.04
CUST1965 Total,,,,,1,$54.04,,,,,,,,,,,,,,,,,1,$54.04
CUST1970,Apple Pay,Paid Search,,,,,,,,,,,,,1,$190.32,,,,,,,1,$190.32
,Apple Pay Total,,,,,,,,,,,,,,1,$190.32,,,,,,,1,$190.32
CUST1970 Total,,,,,,,,,,,,,,,1,$190.32,,,,,,,1,$190.32
CUST1971,Credit Card,Direct,,,,,,,,,1,$179.58,,,,,,,,,,,1,$179.58
,Credit Card Total,,,,,,,,,,1,$179.58,,,,,,,,,,,1,$179.58
CUST1971 Total,,,,,,,,,,,1,$179.58,,,,,,,,,,,1,$179.58
CUST1972,Apple Pay,Affiliate,,,,,1,$505.10,,,,,,,,,,,,,,,1,$505.10
,Apple Pay Total,,,,,,1,$505.10,,,,,,,,,,,,,,,1,$505.10
CUST1972 Total,,,,,,,1,$505.10,,,,,,,,,,,,,,,1,$505.10
CUST1988,Credit Card,Referral,,,,,,,,,,,,,1,$159.16,,,,,,,1,$159.16
,Credit Card Total,,,,,,,,,,,,,,1,$159.16,,,,,,,1,$159.16
CUST1988 Total,,,,,,,,,,,,,,,1,$159.16,,,,,,,1,$159.16
CUST1990,Cash on Delivery,Email Campaign,,,,,,,,,,,,,1,$122.64,,,,,,,1,$122.64
,Cash on Delivery Total,,,,,,,,,,,,,,1,$122.64,,,,,,,1,$122.64
,Credit Card,Paid Search,,,,,1,$148.68,,,,,,,,,,,,,,,1,$148.68
,Credit Card Total,,,,,,1,$148.68,,,,,,,,,,,,,,,1,$148.68
CUST1990 Total,,,,,,,1,$148.68,,,,,,,1,$122.64,,,,,,,2,$271.32
CUST1992,Debit Card,Paid Social,,,,,,,,,,,,,1,$912.76,,,,,,,1,$912.76
,Debit Card Total,,,,,,,,,,,,,,1,$912.76,,,,,,,1,$912.76
CUST1992 Total,,,,,,,,,,,,,,,1,$912.76,,,,,,,1,$912.76
Grand Total,,,13,"$6,792.05",23,"$11,258.34",15,"$8,139.13",22,"$12,982.87",27,"$17,037.52",22,"$12,261.36",20,"$15,687.62",14,"$7,059.03",30,"$16,513.79",14,"$7,768.47",200,"$115,500.18"
